Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: Progress,Store: Audio Check 1,Store: Audio Check 2,Store: Audio Check Redirect
2,1719929655001,02/07/2024 14:14:15,1719936855001,2,02/07/2024 18:14:15,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,8083.800000000001,8067.1,8083.800000000001,8083.800000000001,8067.1,8083.800000000001,1,8083.800000000001,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1719929658428,02/07/2024 14:14:18,1719936858428,2,02/07/2024 18:14:18,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,11512.900000095367,11500.7,11512.900000095367,11512.900000095367,11500.7,11512.900000095367,1,11512.900000095367,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1719929658838,02/07/2024 14:14:18,1719936858838,2,02/07/2024 18:14:18,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,11923.400000095367,11917.2,11923.400000095367,11923.400000095367,11917.2,11923.400000095367,1,11923.400000095367,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
5,1719929660927,02/07/2024 14:14:20,1719936860927,2,02/07/2024 18:14:20,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,response,continue,14011.900000095367,14000.6,14011.900000095367,14011.900000095367,14000.6,14011.900000095367,1,14011.900000095367,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
6,1719929664031,02/07/2024 14:14:24,1719936864031,2,02/07/2024 18:14:24,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio started,3115.499999904632,3100.1000000000004,3115.499999904632,3115.499999904632,3100.1000000000004,3115.499999904632,1,3115.499999904632,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
7,1719929667457,02/07/2024 14:14:27,1719936867457,2,02/07/2024 18:14:27,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio finished,6541.800000095367,6533.800000000001,6541.800000095367,6541.800000095367,6533.800000000001,6541.800000095367,1,6541.800000095367,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
8,1719929671951,02/07/2024 14:14:31,1719936871951,2,02/07/2024 18:14:31,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio started,11035.100000286102,11033.800000000001,11035.100000286102,11035.100000286102,11033.800000000001,11035.100000286102,1,11035.100000286102,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
9,1719929675377,02/07/2024 14:14:35,1719936875377,2,02/07/2024 18:14:35,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio finished,14460.999999904632,14450.6,14460.999999904632,14460.999999904632,14450.6,14460.999999904632,1,14460.999999904632,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
10,1719929680239,02/07/2024 14:14:40,1719936880239,2,02/07/2024 18:14:40,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,19323.30000009537,19317.6,19323.30000009537,19323.30000009537,19317.6,19323.30000009537,1,19323.30000009537,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
11,1719929680240,02/07/2024 14:14:40,1719936880240,2,02/07/2024 18:14:40,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,14334.199999999999,19317.6,19324.200000190736,14334.199999999999,19317.6,19324.200000190736,1,14334.199999999999,4990.000000190737,0,AudioCheck1,Dropdown,Dropdown,7,object-15,Instructions1,,2,Ja,,
12,1719929680240,02/07/2024 14:14:40,1719936880240,2,02/07/2024 18:14:40,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,18284.200000000004,19317.6,19324.499999904634,18284.200000000004,19317.6,19324.499999904634,1,18284.200000000004,1040.2999999046297,0,AudioCheck2,Dropdown,Dropdown,8,object-16,Instructions1,,2,Ja,Ja,
13,1719929680251,02/07/2024 14:14:40,1719936880251,2,02/07/2024 18:14:40,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,17uzn1,3,timedOut,,17.200000095370342,16.60000000000582,17.200000095370342,17.200000095370342,16.60000000000582,17.200000095370342,1,17.200000095370342,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
14,1719929680252,02/07/2024 14:14:40,1719936880252,2,02/07/2024 18:14:40,86579,59,task-7qjh,,38686916,280560572413097,11356966,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_8,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719932633650,02/07/2024 15:03:53,1719939833650,2,02/07/2024 19:03:53,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719932648276,02/07/2024 15:04:08,1719939848276,2,02/07/2024 19:04:08,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,12911.500000000024,12899.699999999999,12911.500000000024,12911.500000000024,12899.699999999999,12911.500000000024,1,12911.500000000024,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1719932651716,02/07/2024 15:04:11,1719939851716,2,02/07/2024 19:04:11,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,16353.1,16341.300000000001,16353.1,16353.1,16341.300000000001,16353.1,1,16353.1,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1719932693014,02/07/2024 15:04:53,1719939893014,2,02/07/2024 19:04:53,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,57650.49999999999,57630.49999999999,57650.49999999999,57650.49999999999,57630.49999999999,57650.49999999999,1,57650.49999999999,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
5,1719932696501,02/07/2024 15:04:56,1719939896501,2,02/07/2024 19:04:56,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,61138.50000000002,61127.1,61138.50000000002,61138.50000000002,61127.1,61138.50000000002,1,61138.50000000002,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
6,1719932721984,02/07/2024 15:05:21,1719939921984,2,02/07/2024 19:05:21,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,86620.79999999996,86601.6,86620.79999999996,86620.79999999996,86601.6,86620.79999999996,1,86620.79999999996,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
7,1719932725410,02/07/2024 15:05:25,1719939925410,2,02/07/2024 19:05:25,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,90047.69999999998,90046.1,90047.69999999998,90047.69999999998,90046.1,90047.69999999998,1,90047.69999999998,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
8,1719932726782,02/07/2024 15:05:26,1719939926782,2,02/07/2024 19:05:26,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,91419.69999999998,91406.20000000001,91419.69999999998,91419.69999999998,91406.20000000001,91419.69999999998,1,91419.69999999998,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
9,1719932730207,02/07/2024 15:05:30,1719939930207,2,02/07/2024 19:05:30,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,94844.89999999994,94832.40000000001,94844.89999999994,94844.89999999994,94832.40000000001,94844.89999999994,1,94844.89999999994,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
10,1719932731181,02/07/2024 15:05:31,1719939931181,2,02/07/2024 19:05:31,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,95818.69999999998,95812.40000000001,95818.69999999998,95818.69999999998,95812.40000000001,95818.69999999998,1,95818.69999999998,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
11,1719932734611,02/07/2024 15:05:34,1719939934611,2,02/07/2024 19:05:34,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,99248.69999999998,99238.70000000001,99248.69999999998,99248.69999999998,99238.70000000001,99248.69999999998,1,99248.69999999998,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
12,1719932736545,02/07/2024 15:05:36,1719939936545,2,02/07/2024 19:05:36,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,response,continue,101181.30000000008,101164.90000000001,101181.30000000008,101181.30000000008,101164.90000000001,101181.30000000008,1,101181.30000000008,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
13,1719932760804,02/07/2024 15:06:00,1719939960804,2,02/07/2024 19:06:00,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,24264.60000000002,24254.800000000003,24264.60000000002,24264.60000000002,24254.800000000003,24264.60000000002,1,24264.60000000002,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
14,1719932760807,02/07/2024 15:06:00,1719939960807,2,02/07/2024 19:06:00,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,6588.5,24254.800000000003,24274.90000000001,6588.5,24254.800000000003,24274.90000000001,1,6588.5,17686.40000000001,0,AudioCheck1,Dropdown,Dropdown,7,object-15,Instructions1,,2,Ja,,
15,1719932760808,02/07/2024 15:06:00,1719939960808,2,02/07/2024 19:06:00,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,22991.40000000001,24254.800000000003,24274.90000000001,22991.40000000001,24254.800000000003,24274.90000000001,1,22991.40000000001,1283.5,0,AudioCheck2,Dropdown,Dropdown,8,object-16,Instructions1,,2,Ja,Ja,
16,1719932760815,02/07/2024 15:06:00,1719939960815,2,02/07/2024 19:06:00,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,17uzn1,3,timedOut,,31.999999999970896,20,31.999999999970896,31.999999999970896,20,31.999999999970896,1,31.999999999970896,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
17,1719932760817,02/07/2024 15:06:00,1719939960817,2,02/07/2024 19:06:00,86579,59,task-7qjh,,38689358,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719936349062,02/07/2024 16:05:49,1719947149062,3,02/07/2024 22:05:49,86579,59,task-7qjh,,38695647,280560572533897,11359005,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,393x873,393x736,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719936359318,02/07/2024 16:05:59,1719947159318,3,02/07/2024 22:05:59,86579,59,task-7qjh,,38695647,280560572533897,11359005,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,393x873,393x736,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,9548.000000000002,9539.7,9548.000000000002,9548.000000000002,9539.7,9548.000000000002,1,9548.000000000002,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1719936362760,02/07/2024 16:06:02,1719947162760,3,02/07/2024 22:06:02,86579,59,task-7qjh,,38695647,280560572533897,11359005,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,393x873,393x736,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,12985.3,12977,12985.3,12985.3,12977,12985.3,1,12985.3,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1719936363141,02/07/2024 16:06:03,1719947163141,3,02/07/2024 22:06:03,86579,59,task-7qjh,,38695647,280560572533897,11359005,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,393x873,393x736,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,response,continue,13375.400000000001,13367.2,13375.400000000001,13375.400000000001,13367.2,13375.400000000001,1,13375.400000000001,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
5,1719936369477,02/07/2024 16:06:09,1719947169477,3,02/07/2024 22:06:09,86579,59,task-7qjh,,38695647,280560572533897,11359005,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,393x873,393x736,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,6339.600000000744,6334.700000000001,6339.600000000744,6339.600000000744,6334.700000000001,6339.600000000744,1,6339.600000000744,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
6,1719936369481,02/07/2024 16:06:09,1719947169481,3,02/07/2024 22:06:09,86579,59,task-7qjh,,38695647,280560572533897,11359005,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,393x873,393x736,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,3080.0999999999985,6334.700000000001,6343.000000000004,3080.0999999999985,6334.700000000001,6343.000000000004,1,3080.0999999999985,3262.900000000005,0,AudioCheck1,Dropdown,Dropdown,7,object-15,Instructions1,,2,Ja,,
7,1719936369482,02/07/2024 16:06:09,1719947169482,3,02/07/2024 22:06:09,86579,59,task-7qjh,,38695647,280560572533897,11359005,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,393x873,393x736,End study,,0,"Audio check only male, only female",10,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,5554.299999999999,6334.700000000001,6343.000000000004,5554.299999999999,6334.700000000001,6343.000000000004,1,5554.299999999999,788.7000000000044,0,AudioCheck2,Dropdown,Dropdown,8,object-16,Instructions1,,2,Ja,Ja,
